dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
BTE.TO,BTE,Baytex Energy Corp.,Energy,Energy,BTE|BTE.TO,,5.678,721197000.0,4094927718.12,punctuation,0,0,0,0,4594432.0,2026-08-11,18982198.0,2026-08-11
PREVA.AS,VALUE.AS,Value8 N.V.,Financial Services,Financial Services,PREVA.AS|VALUE.AS,,4.75,9603887.0,45618463.25,volavg_raw,0,0,0,0,343.0,2026-08-11,1476.0,2026-08-11
0VBE.L,OR,OR Royalties Inc.,Basic Materials,Basic Materials,0VBE.L|OR|OR.TO,lse-iob,44.91,187714000.0,8430235740.0,canonicity,1,0,0,0,2084.0,2026-08-11,985506.0,2026-08-11
OR.TO,OR,OR Royalties Inc.,Basic Materials,Basic Materials,0VBE.L|OR|OR.TO,,44.91,187714000.0,8430235740.0,punctuation,0,0,0,0,421890.0,2026-08-11,985506.0,2026-08-11
0IX0.L,GLO.PA,GL Events S.A.,Industrials,Industrials,0IX0.L|GLO.PA,lse-iob,33.55,29448029.0,987981372.95,canonicity,0,0,0,0,1956.0,2026-08-11,11057.0,2026-08-11
0F2S.L,LIN.PA,Linedata Services S.A.,Technology,Technology,0F2S.L|LIN.PA,lse-iob,45.1803,4902327.0,221488800.0,canonicity,1,0,0,0,4.0,2026-08-11,863.0,2026-08-11
0KFZ.L,PH,Parker-Hannifin Corporation,Industrials,Industrials,0KFZ.L|PH,lse-iob,978.12,126100000.0,123340932000.0,canonicity,1,0,0,0,673.0,2026-08-11,705248.0,2026-08-11
0OG6.L,SCHP.PA,Séché Environnement S.A.,Industrials,Industrials,0OG6.L|SCHP.PA,lse-iob,73.4,7720000.0,566648000.0,canonicity,1,0,0,0,320.0,2026-08-11,4482.0,2026-08-11
MT,MT.AS,ArcelorMittal S.A.,Basic Materials,Basic Materials,MT|MT.AS,,60.2721,760000000.0,45806786246.0,shares,0,0,0,0,1895454.0,2026-08-11,2066049.0,2026-08-11
CG.TO,CGAU,Centerra Gold Inc.,Basic Materials,Basic Materials,CG.TO|CGAU,,15.833,197544000.0,3127706250.24,punctuation,0,0,0,0,771972.0,2026-08-11,1542224.0,2026-08-11
0DTK.L,SAVE.PA,Savencia S.A.,Consumer Defensive,Consumer Defensive,0DTK.L|SAVE.PA,lse-iob,62.4,12240000.0,763776000.0,canonicity,1,0,0,0,23.0,2026-08-11,1216.0,2026-08-11
0MN5.L,SWP.PA,Sword Group S.E.,Technology,Technology,0MN5.L|SWP.PA,lse-iob,35.9,9455967.0,339469215.3,canonicity,1,0,0,0,792.0,2026-08-11,21770.0,2026-08-11
0IF3.L,EMN,Eastman Chemical Company,Basic Materials,Basic Materials,0IF3.L|EMN,lse-iob,66.98,114300000.0,7655814000.0,canonicity,1,0,0,0,1319.0,2026-08-11,1218185.0,2026-08-11
CBE.PA,RBT.PA,Robertet S.A.,Basic Materials,Basic Materials,CBE.PA|RBT.PA,,878.0,2169000.0,1904382000.0,volavg,1,0,0,0,17.0,2026-08-11,1045.0,2026-08-11
CLS.TO,CLS,Celestica Inc.,Technology,Technology,CLS|CLS.TO,,364.8,115000000.0,41952000000.0,punctuation,0,0,0,0,418767.0,2026-08-11,2391509.0,2026-08-11
0O80.L,BAIN.PA,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,Consumer Cyclical,Consumer Cyclical,0O80.L|BAIN.PA,lse-iob,127.0,24515000.0,3113405000.0,canonicity,1,0,0,0,18.0,2026-08-11,529.0,2026-08-11
001685.KS,001680.KS,Daesang Corporation,Consumer Defensive,Consumer Defensive,001680.KS|001685.KS,korea-preferred,19900.0,36018000.0,716758200000.0,canonicity,1,0,0,0,5322.0,2026-08-11,98267.0,2026-08-11
PD.TO,PDS,Precision Drilling Corporation,Energy,Energy,PD.TO|PDS,,108.92,12927000.0,1408008840.0,punctuation,0,0,0,0,85006.0,2026-08-11,108350.0,2026-08-11
0QOW.L,RIG,Transocean Ltd.,Energy,Energy,0QOW.L|RIG,lse-iob,4.89,1120000000.0,5476800000.0,canonicity,1,0,0,0,29115.0,2026-08-11,36891001.0,2026-08-11
0HYJ.L,CTAS,Cintas Corporation,Industrials,Industrials,0HYJ.L|CTAS,lse-iob,172.9,400216000.0,69197346400.0,canonicity,1,0,0,0,1117.0,2026-08-11,2328564.0,2026-08-11
EFX.TO,EFXT,Enerflex Ltd.,Energy,Energy,EFX.TO|EFXT,,34.83,122086713.0,4252280213.79,punctuation,0,0,0,0,664254.0,2026-08-11,533866.0,2026-08-11
PUK,PRU.L,Prudential plc,Financial Services,Financial Services,PRU.L|PUK,,22.8902,1283179000.0,29372173320.0,shares,0,0,0,0,1159650.0,2026-08-11,9128925.0,2026-08-11
0J71.L,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Industrials,0J71.L|JBHT,lse-iob,289.4391,94941000.0,27479641920.0,canonicity,1,0,0,0,937.0,2026-08-11,1026479.0,2026-08-11
DCBO.TO,DCBO,Docebo Inc.,Technology,Technology,DCBO|DCBO.TO,,17.47,28075031.0,490470791.57,punctuation,0,0,0,0,89129.0,2026-08-11,114150.0,2026-08-11
OVV.TO,OVV,Ovintiv Inc,Energy,Energy,OVV|OVV.TO,,52.65,280000000.0,14742000000.0,punctuation,1,0,0,0,199503.0,2026-08-11,3357232.0,2026-08-11
0IUV.L,EC.PA,TotalEnergies EP Gabon S.A.,Energy,Energy,0IUV.L|EC.PA,lse-iob,219.061,4500000.0,985774657.5,canonicity,1,0,0,0,4.0,2026-08-11,1046.0,2026-08-11
CTC-A.TO,CTC.TO,"Canadian Tire Corporation, Limited",Consumer Cyclical,Consumer Cyclical,CTC-A.TO|CTC.TO,,187.08,52763097.0,9870920186.76,punctuation,0,1,0,0,199759.0,2026-08-11,425.0,2026-08-11
PHIA.AS,PHG,Koninklijke Philips N.V.,Healthcare,Healthcare,PHG|PHIA.AS,,23.76,955573000.0,22704414480.0,punctuation,0,0,0,0,2047289.0,2026-08-11,1201725.0,2026-08-11
0OGG.L,ALCAT.PA,S.A. Catana Group,Consumer Cyclical,Consumer Cyclical,0OGG.L|ALCAT.PA,lse-iob,2.7,30769000.0,83076300.0,canonicity,0,0,0,0,9987.0,2026-08-11,43900.0,2026-08-11
0KBK.L,OMC,Omnicom Group Inc,Communication Services,Communication Services,0KBK.L|OMC,lse-iob,53.3323,279809000.0,14922867000.0,canonicity,1,0,0,0,2136.0,2026-08-11,3899548.0,2026-08-11
0S9E.L,EXE.TO,Extendicare Inc.,Healthcare,Healthcare,0S9E.L|EXE.TO,lse-iob,26.32,95371000.0,2510164720.0,canonicity,1,0,0,0,12.0,2026-08-11,489435.0,2026-08-11
0HJH.L,ALV,"Autoliv, Inc.",Consumer Cyclical,Consumer Cyclical,0HJH.L|ALV,lse-iob,116.17,74100000.0,8608197000.0,canonicity,1,0,0,0,101.0,2026-08-11,734563.0,2026-08-11
0SGO.L,DBX,"Dropbox, Inc.",Technology,Technology,0SGO.L|DBX,lse-iob,27.47,224800000.0,6175256000.0,canonicity,1,0,0,0,9725.0,2026-08-11,4009108.0,2026-08-11
STN.TO,STN,Stantec Inc.,Industrials,Industrials,STN|STN.TO,,120.26,114066995.0,13717696818.7,punctuation,0,0,0,0,539192.0,2026-08-11,466588.0,2026-08-11
0O33.L,SBT.PA,Oeneo S.A.,Consumer Cyclical,Consumer Defensive,0O33.L|SBT.PA,lse-iob,9.24,63572000.0,587405280.0,canonicity,1,0,0,0,30.0,2026-08-11,3661.0,2026-08-11
0JZS.L,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,lse-iob,46.58,269200000.0,12539336000.0,canonicity,1,0,-2,-2,6537.0,2026-08-11,4113341.0,2026-08-11
MKC-V,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,,46.58,269200000.0,12539336000.0,punctuation,1,0,-1,-2,4887.0,2026-08-11,4113341.0,2026-08-11
0IQE.L,FLS,Flowserve Corporation,Industrials,Industrials,0IQE.L|FLS,lse-iob,74.16,127644000.0,9466079040.0,canonicity,1,0,0,0,165.0,2026-08-11,2062687.0,2026-08-11
0R08.L,UPS,"United Parcel Service, Inc.",Industrials,Industrials,0R08.L|UPS,lse-iob,107.3737,851000000.0,91375000000.0,canonicity,1,0,0,0,8756.0,2026-08-11,6221745.0,2026-08-11
0O0E.L,BIG.PA,BigBen Interactive,Technology,Technology,0O0E.L|BIG.PA,lse-iob,1.2206,18491649.0,22571237.08,canonicity,1,0,0,0,2941.0,2026-08-11,71738.0,2026-08-11
004365.KS,004360.KS,"Sebang Co., Ltd",Industrials,Industrials,004360.KS|004365.KS,korea-preferred,14700.0,22020000.0,323694000000.0,canonicity,1,0,0,0,3610.0,2026-08-11,42738.0,2026-08-11
0OR2.L,LNA.PA,LNA Santé S.A.,Healthcare,Healthcare,0OR2.L|LNA.PA,lse-iob,24.5,10259000.0,251345500.0,canonicity,1,0,0,0,157.0,2026-08-11,3806.0,2026-08-11
0VFA.L,QSR,"Restaurant Brands International, Inc.",Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,lse-iob,72.51,348000000.0,25233480000.0,canonicity,1,0,-3,-3,331.0,2026-08-11,3109163.0,2026-08-11
QSR.TO,QSR,Restaurant Brands International Inc.,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,0,0,-3,-3,1032448.0,2026-08-11,3109163.0,2026-08-11
QSP-UN.TO,QSR,Restaurant Brands International Limited Partnership,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,1,0,-1,-3,107.0,2026-08-11,3109163.0,2026-08-11
0I35.L,ED,"Consolidated Edison, Inc.",Utilities,Utilities,0I35.L|ED,lse-iob,110.63,368800000.0,40800344000.0,canonicity,1,0,0,0,2890.0,2026-08-11,2454841.0,2026-08-11
TCBIO,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Financial Services,TCBI|TCBIO,symbol-extension,103.26,45021962.0,4648967796.12,canonicity,1,0,0,0,16898.0,2026-08-11,514870.0,2026-08-11
0RVA.L,SMCP.PA,SMCP S.a.,Consumer Cyclical,Consumer Cyclical,0RVA.L|SMCP.PA,lse-iob,4.92,80000000.0,393600000.0,canonicity,0,0,0,0,9983.0,2026-08-11,92204.0,2026-08-11
0DLI.L,ACOMO.AS,Acomo N.V.,Industrials,Consumer Defensive,0DLI.L|ACOMO.AS,lse-iob,22.55,29682696.0,669344794.8,canonicity,1,0,0,0,1080.0,2026-08-11,48056.0,2026-08-11
VET.TO,VET,Vermilion Energy Inc.,Energy,Energy,VET|VET.TO,,13.27,153100000.0,2031637000.0,punctuation,0,0,0,0,1158074.0,2026-08-11,1496720.0,2026-08-11
0JZ1.L,MAS,Masco Corporation,Consumer Cyclical,Basic Materials,0JZ1.L|MAS,lse-iob,81.2678,199000000.0,16172287500.0,canonicity,1,0,0,0,1374.0,2026-08-11,2614480.0,2026-08-11
DOO.TO,DOO,BRP Inc.,Consumer Cyclical,Consumer Cyclical,DOO|DOO.TO,,76.01,73151257.0,5560227044.57,punctuation,0,0,0,0,275554.0,2026-08-11,237169.0,2026-08-11
NOA.TO,NOA,North American Construction Group Ltd.,Energy,Energy,NOA|NOA.TO,,18.77,27629059.0,518597437.43,punctuation,0,0,0,0,86453.0,2026-08-11,102541.0,2026-08-11
BCE.TO,BCE,BCE Inc.,Communication Services,Communication Services,BCE|BCE.TO,,30.55,932500000.0,28487875000.0,punctuation,0,0,0,0,4959498.0,2026-08-11,4031385.0,2026-08-11
RY,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,,332.0784,1025074000.0,340404940920.0,shares,0,0,0,0,1491723.0,2026-08-11,3354714.0,2026-08-11
0QKU.L,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,lse-iob,332.0784,1025074000.0,340404940920.0,canonicity,1,0,0,0,517.0,2026-08-11,3354714.0,2026-08-11
0IP1.L,BLC.PA,Bastide Le Confort Médical S.A.,Healthcare,Healthcare,0IP1.L|BLC.PA,lse-iob,24.0,7365000.0,176760000.0,canonicity,1,0,0,0,255.0,2026-08-11,2554.0,2026-08-11
0NY3.L,STF.PA,STEF S.a.,Industrials,Industrials,0NY3.L|STF.PA,lse-iob,131.4,12651000.0,1662341400.0,canonicity,1,0,0,0,51.0,2026-08-11,2281.0,2026-08-11
003465.KS,003460.KS,"Yuhwa Securities co.,ltd.",Financial Services,Financial Services,003460.KS|003465.KS,korea-preferred,3270.0,60634000.0,198273180000.0,canonicity,1,0,0,0,7409.0,2026-08-11,89339.0,2026-08-11
0YP5.L,ADYEN.AS,Adyen N.V.,Technology,Technology,0YP5.L|ADYEN.AS,lse-iob,1375.0,31511461.0,43328258875.0,canonicity,0,0,0,0,38200.0,2026-08-11,147062.0,2026-08-11
005305.KS,005300.KS,"Lotte Chilsung Beverage Co., Ltd.",Consumer Defensive,Consumer Defensive,005300.KS|005305.KS,korea-preferred,114000.0,10425000.0,1188450000000.0,canonicity,1,0,0,0,1763.0,2026-08-11,25275.0,2026-08-11
0IW5.L,HO.PA,Thales S.A.,Energy,Industrials,0IW5.L|HO.PA,lse-iob,224.8,205505000.0,46197524000.0,canonicity,0,0,0,0,178340.0,2026-08-11,269169.0,2026-08-11
ULVR.L,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,4776950.0,2026-08-11,4302477.0,2026-08-11
UNA.AS,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,1258272.0,2026-08-11,4302477.0,2026-08-11
0A28.L,PRX.AS,Prosus N.V.,Technology,Communication Services,0A28.L|PRX.AS,lse-iob,45.0344,2176263000.0,98006640993.8568,canonicity,0,0,0,0,1097742.0,2026-08-11,3506259.0,2026-08-11
PHAR,PHARM.AS,Pharming Group N.V.,Healthcare,Healthcare,PHAR|PHARM.AS,,12.1293,70140400.0,850753050.48,shares,1,0,0,0,10303.0,2026-08-11,10020686.0,2026-08-11
CM,CM.TO,Canadian Imperial Bank of Commerce,Financial Services,Financial Services,CM|CM.TO,,206.0215,674932000.0,139050469570.0,shares,0,0,0,0,1291100.0,2026-08-11,2379367.0,2026-08-11
TRI.TO,TRI,Thomson Reuters Corporation,Industrials,Industrials,TRI|TRI.TO,,81.67,438500639.0,35812347187.13,punctuation,0,0,0,0,787293.0,2026-08-11,2190793.0,2026-08-11
0FRI.L,LBIRD.PA,Lumibird S.A.,Technology,Technology,0FRI.L|LBIRD.PA,lse-iob,21.2,22714000.0,481536800.0,canonicity,1,0,0,0,453.0,2026-08-11,38061.0,2026-08-11
0OQ2.L,ALSOG.PA,Sogeclair S.A.,Industrials,Industrials,0OQ2.L|ALSOG.PA,lse-iob,25.8,3447000.0,88932600.0,canonicity,0,1,0,0,14984.0,2026-08-11,912.0,2026-08-11
0L98.L,STAG,"STAG Industrial, Inc.",Real Estate,Real Estate,0L98.L|STAG,lse-iob,38.0417,191180000.0,7272809280.0,canonicity,1,0,0,0,789.0,2026-08-11,1522936.0,2026-08-11
0OPN.L,ODET.PA,Compagnie de l'Odet,Industrials,Industrials,0OPN.L|ODET.PA,lse-iob,1342.0,6580000.0,8830360000.0,canonicity,0,0,0,0,57.0,2026-08-11,427.0,2026-08-11
0K80.L,NEE,"NextEra Energy, Inc.",Utilities,Utilities,0K80.L|NEE,lse-iob,87.6052,2092930000.0,183351530000.0,canonicity,1,0,0,0,17676.0,2026-08-11,12074612.0,2026-08-11
0VHA.L,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,lse-iob,114.18,1295220307.0,147888254653.26,canonicity,1,0,0,0,34373.0,2026-08-11,10263008.0,2026-08-11
SHOP.TO,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,,114.18,1295220307.0,147888254653.26,punctuation,0,0,0,0,2211322.0,2026-08-11,10263008.0,2026-08-11
HVT-A,HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Consumer Cyclical,HVT|HVT-A,,25.53,15741667.0,401884758.51,punctuation,1,0,0,0,1101.0,2026-08-11,108812.0,2026-08-11
VBNK,VBNK.TO,VersaBank,Financial Services,Financial Services,VBNK|VBNK.TO,,32.989,23609905.0,778866942.39,shares,0,0,0,0,106090.0,2026-08-11,33264.0,2026-08-11
LSPD.TO,LSPD,Lightspeed Commerce Inc.,Technology,Technology,LSPD|LSPD.TO,,10.49,138206060.0,1449781569.4,punctuation,0,0,0,0,741346.0,2026-08-11,1171274.0,2026-08-11
0UKI.L,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,lse-iob,105.68,1230000000.0,129986400000.0,canonicity,1,0,0,0,1680.0,2026-08-11,3947293.0,2026-08-11
BNS,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,,143.6455,904911000.0,129986400000.0,shares,0,0,0,0,2646938.0,2026-08-11,3947293.0,2026-08-11
0NHS.L,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,lse-iob,62.95,479600000.0,30190820000.0,canonicity,1,0,0,0,1419.0,2026-08-11,2707337.0,2026-08-11
NTR.TO,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,,62.95,479600000.0,30190820000.0,punctuation,0,0,0,0,1627841.0,2026-08-11,2707337.0,2026-08-11
RCI-A.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,1,0,-1,-2,1901.0,2026-08-11,1294416.0,2026-08-11
RCI-B.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,0,0,-2,-2,2197298.0,2026-08-11,1294416.0,2026-08-11
0UKH.L,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,lse-iob,206.84,702670000.0,145340262800.0,canonicity,1,0,0,0,157.0,2026-08-11,777895.0,2026-08-11
BMO.TO,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,,206.84,702670000.0,145340262800.0,shares,0,0,0,0,2276877.0,2026-08-11,777895.0,2026-08-11
460860.KS,001230.KS,Dongkuk Steel Mill Company Limited,Basic Materials,Basic Materials,001230.KS|460860.KS,,1940.0,9039000.0,17535660000.0,volavg_raw,0,0,0,0,282222.0,2026-08-11,664174.0,2026-08-11
001795.KS,001790.KS,TS Corporation,Consumer Defensive,Consumer Defensive,001790.KS|001795.KS,korea-preferred,2920.0,86242000.0,251826640000.0,canonicity,0,0,0,0,98587.0,2026-08-11,531075.0,2026-08-11
MDA.TO,MDA,MDA Ltd.,Industrials,Industrials,MDA|MDA.TO,,35.24,128362553.0,4523496367.72,punctuation,0,0,0,0,1282038.0,2026-08-11,1573587.0,2026-08-11
145995.KS,145990.KS,Samyang Corporation,Consumer Defensive,Consumer Defensive,145990.KS|145995.KS,korea-preferred,44600.0,10036000.0,447605600000.0,canonicity,1,0,0,0,933.0,2026-08-11,12300.0,2026-08-11
FSV.TO,FSV,FirstService Corporation,Real Estate,Real Estate,FSV|FSV.TO,,143.7555,45341000.0,6518017260.0,shares,0,0,0,0,140662.0,2026-08-11,219317.0,2026-08-11
PPL.TO,PBA,Pembina Pipeline Corporation,Energy,Energy,PBA|PPL.TO,,65.62,581000000.0,38125220000.0,punctuation,0,0,0,0,2676975.0,2026-08-11,1192146.0,2026-08-11
001755.KS,001750.KS,Hanyang Securities Co. Ltd.,Financial Services,Financial Services,001750.KS|001755.KS,korea-preferred,24450.0,12729000.0,311224050000.0,canonicity,0,0,0,0,2795.0,2026-08-11,27249.0,2026-08-11
0LD9.L,TRGP,Targa Resources Corp.,Energy,Energy,0LD9.L|TRGP,lse-iob,268.6398,214600000.0,57650100000.0,canonicity,1,0,0,0,886.0,2026-08-11,1233506.0,2026-08-11
0HHU.L,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,Real Estate,0HHU.L|ARR,lse-iob,17.45,129125000.0,2253231250.0,canonicity,1,0,0,0,3786.0,2026-08-11,3690252.0,2026-08-11
0GN6.L,ARG.PA,Argan S.A.,Real Estate,Real Estate,0GN6.L|ARG.PA,lse-iob,60.4,25748171.0,1555189528.4,canonicity,0,0,0,0,4448.0,2026-08-11,19024.0,2026-08-11
006805.KS,006800.KS,Mirae Asset Securities Co. Ltd.,Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,1,0,0,0,104715.0,2026-08-11,2854202.0,2026-08-11
00680K.KS,006800.KS,"Mirae Asset Securities Co., Ltd.",Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,0,0,0,0,640450.0,2026-08-11,2854202.0,2026-08-11
071055.KS,071050.KS,"Korea Investment Holdings Co., Ltd.",Financial Services,Financial Services,071050.KS|071055.KS,korea-preferred,202500.0,61703000.0,12494857500000.0,canonicity,1,0,0,0,19513.0,2026-08-11,279162.0,2026-08-11
ORIO.TO,ORIO,Orion Digital Corp.,Technology,Technology,ORIO|ORIO.TO,,1.24,23805000.0,29518200.0,punctuation,0,0,0,0,19263.0,2026-08-11,38800.0,2026-08-11
084695.KS,084690.KS,"Daesang Holdings Co., Ltd.",Consumer Defensive,Consumer Defensive,084690.KS|084695.KS,korea-preferred,8970.0,37126000.0,333020220000.0,canonicity,0,0,0,0,9414.0,2026-08-11,77722.0,2026-08-11
0KJD.L,PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Consumer Cyclical,0KJD.L|PLNT,lse-iob,52.17,77030000.0,4018655100.0,canonicity,1,0,0,0,1835.0,2026-08-11,2155212.0,2026-08-11
RBA.TO,RBA,"RB Global, Inc.",Industrials,Industrials,RBA|RBA.TO,,116.2374,185800000.0,21596916352.0,punctuation,0,0,0,0,253522.0,2026-08-11,1231116.0,2026-08-11
CP.TO,CP,Canadian Pacific Kansas City Ltd.,Industrials,Industrials,CP|CP.TO,,122.96,886400000.0,108991744000.0,punctuation,0,0,0,0,1303401.0,2026-08-11,2862659.0,2026-08-11
000545.KS,000540.KS,"Heungkuk Fire&Marine Insurance Co., Ltd.",Financial Services,Financial Services,000540.KS|000545.KS,korea-preferred,4170.0,65011000.0,271095870000.0,canonicity,1,0,0,0,2289.0,2026-08-11,123713.0,2026-08-11
0IIB.L,EQR,Equity Residential,Real Estate,Real Estate,0IIB.L|EQR,lse-iob,69.4236,374179000.0,25976839580.0,canonicity,1,0,0,0,4353.0,2026-08-11,3026130.0,2026-08-11
0KKZ.L,MDB,"MongoDB, Inc.",Technology,Technology,0KKZ.L|MDB,lse-iob,250.83,80357498.0,20156071223.34,canonicity,1,0,0,0,1396.0,2026-08-11,2002148.0,2026-08-11
CIGI,CIGI.TO,Colliers International Group Inc.,Real Estate,Real Estate,CIGI|CIGI.TO,,93.79,35977216.0,3374303088.64,shares,0,0,0,0,260146.0,2026-08-11,102430.0,2026-08-11
VOXR.TO,VOXR,Vox Royalty Corp.,Basic Materials,Basic Materials,VOXR|VOXR.TO,,5.24,68686171.0,359915536.04,punctuation,1,0,0,0,19901.0,2026-08-11,496183.0,2026-08-11
0LF8.L,THO,"Thor Industries, Inc.",Consumer Cyclical,Consumer Cyclical,0LF8.L|THO,lse-iob,79.04,52240856.0,4129117258.24,canonicity,1,0,0,0,642.0,2026-08-11,749411.0,2026-08-11
0VL8.L,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,lse-iob,146.33,1660700000.0,243010231000.0,canonicity,1,0,0,0,677.0,2026-08-11,4895329.0,2026-08-11
TD,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,,198.899,1221777000.0,243010231000.0,shares,0,0,0,0,2526362.0,2026-08-11,4895329.0,2026-08-11
0QSV.L,EKI.PA,Ekinops S.a.,Technology,Technology,0QSV.L|EKI.PA,lse-iob,2.73,27027000.0,73783710.0,canonicity,1,0,0,0,5637.0,2026-08-11,202866.0,2026-08-11
TRP.TO,TRP,TC Energy Corporation,Energy,Energy,TRP|TRP.TO,,93.92,1042000000.0,97864640000.0,punctuation,0,0,0,0,3881495.0,2026-08-11,2478366.0,2026-08-11
BHC.TO,BHC,Bausch Health Companies Inc.,Healthcare,Healthcare,BHC|BHC.TO,,4.93,375000000.0,1848750000.0,punctuation,0,0,0,0,596353.0,2026-08-11,3299972.0,2026-08-11
TFII.TO,TFII,TFI International Inc.,Industrials,Industrials,TFII|TFII.TO,,204.15,82190031.0,16779094828.65,punctuation,0,0,0,0,259374.0,2026-08-11,383870.0,2026-08-11
0TIQ.L,FICO,Fair Isaac Corporation,Industrials,Technology,0TIQ.L|FICO,lse-iob,1194.78,22670000.0,27085662600.0,canonicity,1,0,0,0,202.0,2026-08-11,335993.0,2026-08-11
ENJ,ENO,"Entergy New Orleans, LLC",Utilities,Utilities,ENJ|ENO,,21.33,458745729.0,9785046399.57,volavg_raw,0,0,0,0,1790.0,2026-08-11,7364.0,2026-08-11
49GP.L,CRDA.L,Croda International Plc,Basic Materials,Basic Materials,49GP.L|CRDA.L,lse-iob,30.24,139354139.0,4214069163.36,canonicity,1,0,0,0,90.0,2026-08-11,377737.0,2026-08-11
0IFJ.L,EIX,Edison International,Utilities,Utilities,0IFJ.L|EIX,lse-iob,74.45,385000000.0,28663250000.0,canonicity,1,0,0,0,4405.0,2026-08-11,2717727.0,2026-08-11
0EV1.L,CCL,Carnival Corporation & plc,Consumer Cyclical,Consumer Cyclical,0EV1.L|CCL,lse-iob,27.51,1382000000.0,38018820000.0,canonicity,1,0,0,0,109089.0,2026-08-11,23438812.0,2026-08-11
0OA4.L,VU.PA,VusionGroup,Technology,Technology,0OA4.L|VU.PA,lse-iob,204.2,16854000.0,3441586800.0,canonicity,1,0,0,0,5108.0,2026-08-11,61462.0,2026-08-11
CCO.TO,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,,144.56,435533000.0,62960650480.0,punctuation,0,0,0,0,1040591.0,2026-08-11,3449580.0,2026-08-11
0R35.L,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,lse-iob,144.56,435533000.0,62960650480.0,canonicity,1,0,0,0,25621.0,2026-08-11,3449580.0,2026-08-11
FTS,FTS.TO,Fortis Inc.,Utilities,Utilities,FTS|FTS.TO,,86.19,480769231.0,41437500000.0,shares,0,0,0,0,755450.0,2026-08-11,1491430.0,2026-08-11
0HQ1.L,AZTA,"Azenta, Inc.",Healthcare,Healthcare,0HQ1.L|AZTA,lse-iob,25.52,45286000.0,1155698720.0,canonicity,1,0,0,0,79.0,2026-08-11,899233.0,2026-08-11
CAE.TO,CAE,CAE Inc.,Industrials,Industrials,CAE|CAE.TO,,36.22,321800000.0,11655596000.0,punctuation,0,0,0,0,957779.0,2026-08-11,766609.0,2026-08-11
