dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
0QZU.L,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Healthcare,0QZU.L|VRTX|VX1.DE,lse-iob,497.1216,253700000.0,126119747000.0,canonicity,1,0,0,0,2907.0,2026-08-21,1556327.0,2026-08-21
0R3D.L,EBAY,eBay Inc.,Consumer Cyclical,Consumer Cyclical,0R3D.L|EBA.DE|EBAY,lse-iob,112.2522,445000000.0,49952250000.0,canonicity,1,0,0,0,1851.0,2026-08-21,4050030.0,2026-08-21
EBA.DE,EBAY,eBay Inc.,Consumer Cyclical,Consumer Cyclical,0R3D.L|EBA.DE|EBAY,,112.2522,445000000.0,49952250000.0,shares,1,0,0,0,329.0,2026-08-21,4050030.0,2026-08-21
GIB-A.TO,GIB,CGI Inc.,Technology,Technology,0A18.L|GIB|GIB-A.TO,,91.67,207765623.0,19045874660.41,punctuation,0,0,0,0,645946.0,2026-08-21,484001.0,2026-08-21
0A18.L,GIB,CGI Inc.,Technology,Technology,0A18.L|GIB|GIB-A.TO,lse-iob,91.67,207765623.0,19045874660.41,canonicity,1,0,0,0,142.0,2026-08-21,484001.0,2026-08-21
0AH3.L,GWO.TO,Great-West Lifeco Inc.,Financial Services,Financial Services,0AH3.L|GWO.TO,lse-iob,90.37,896475776.0,81014515877.12,canonicity,1,0,0,0,350.0,2026-08-21,1541017.0,2026-08-21
0QZX.L,FDX,FedEx Corporation,Industrials,Industrials,0QZX.L|FDX|FDX.DE,lse-iob,338.49,241000000.0,81576090000.0,canonicity,1,0,0,0,3339.0,2026-08-21,1927009.0,2026-08-21
FDX.DE,FDX,FedEx Corporation,Industrials,Industrials,0QZX.L|FDX|FDX.DE,,338.49,241000000.0,81576090000.0,punctuation,1,0,0,0,86.0,2026-08-21,1927009.0,2026-08-21
0JW2.L,MTB,M&T Bank Corporation,Financial Services,Financial Services,0JW2.L|MTB,lse-iob,253.8954,146758000.0,37261179530.0,canonicity,1,0,0,0,3721.0,2026-08-21,1105162.0,2026-08-21
AFGB,AFG,"American Financial Group, Inc.",Financial Services,Financial Services,AFG|AFGB|AFGC|AFGD|AFGE,symbol-extension,139.94,83000000.0,11615020000.0,canonicity,1,0,0,0,8380.0,2026-08-21,467366.0,2026-08-21
AFGD,AFG,"American Financial Group, Inc.",Financial Services,Financial Services,AFG|AFGB|AFGC|AFGD|AFGE,symbol-extension,139.94,83000000.0,11615020000.0,canonicity,1,0,0,0,9140.0,2026-08-21,467366.0,2026-08-21
AFGE,AFG,"American Financial Group, Inc.",Financial Services,Financial Services,AFG|AFGB|AFGC|AFGD|AFGE,symbol-extension,139.94,83000000.0,11615020000.0,canonicity,1,0,0,0,8411.0,2026-08-21,467366.0,2026-08-21
AFGC,AFG,"American Financial Group, Inc.",Financial Services,Financial Services,AFG|AFGB|AFGC|AFGD|AFGE,symbol-extension,139.94,83000000.0,11615020000.0,canonicity,1,0,0,0,10700.0,2026-08-21,467366.0,2026-08-21
0KGE.L,PAYX,"Paychex, Inc.",Industrials,Industrials,0KGE.L|PAYX|PCX.DE,lse-iob,102.44,357600000.0,36632544000.0,canonicity,1,0,0,0,1086.0,2026-08-21,3259606.0,2026-08-21
PCX.DE,PAYX,"Paychex, Inc.",Industrials,Industrials,0KGE.L|PAYX|PCX.DE,,102.44,357600000.0,36632544000.0,punctuation,1,0,0,0,86.0,2026-08-21,3259606.0,2026-08-21
CMCSA,CCZ,Comcast Corporation,Communication Services,Communication Services,CCZ|CMCSA|CTP2.DE,,24.55,3570000000.0,87643500000.0,symbol_length,0,1,-2,-1,34413090.0,2026-08-21,151.0,2026-08-21
CTP2.DE,CCZ,Comcast Corporation,Communication Services,Communication Services,CCZ|CMCSA|CTP2.DE,,24.5913,3564000000.0,87643500000.0,shares,1,1,-2,-1,7164.0,2026-08-21,151.0,2026-08-21
ELD.TO,EGO,Eldorado Gold Corporation,Basic Materials,Basic Materials,EGO|ELD.TO,,31.09,251453420.0,7817686827.8,punctuation,0,0,0,0,707788.0,2026-08-21,2624750.0,2026-08-21
0HW9.L,SINT.ST,SinterCast AB (publ),Industrials,Industrials,0HW9.L|SINT.ST,lse-iob,99.0,7042300.0,697187700.0,canonicity,1,0,0,0,80.0,2026-08-21,4754.0,2026-08-21
0QYN.L,BTO.TO,B2Gold Corp.,Basic Materials,Basic Materials,0QYN.L|BTO.TO,lse-iob,3.7453,1331711000.0,4987630574.08,canonicity,1,0,0,0,25662.0,2026-08-21,4664849.0,2026-08-21
0EEV.L,EXM.BR,Exmar N.V.,Energy,Energy,0EEV.L|EXM.BR,lse-iob,11.7107,79929000.0,936021526.9767,canonicity,0,0,0,0,4076.0,2026-08-21,1532.0,2026-08-21
AGI.TO,AGI,Alamos Gold Inc.,Basic Materials,Basic Materials,0UGS.L|AGI|AGI.TO,,30.34,419694000.0,12733515960.0,punctuation,0,0,0,0,1405001.0,2026-08-21,4737374.0,2026-08-21
0UGS.L,AGI,Alamos Gold Inc.,Basic Materials,Basic Materials,0UGS.L|AGI|AGI.TO,lse-iob,30.34,419694000.0,12733515960.0,canonicity,1,0,0,0,6624.0,2026-08-21,4737374.0,2026-08-21
0HJI.L,ADP,"Automatic Data Processing, Inc.",Technology,Technology,0HJI.L|ADP|ADP.DE,lse-iob,224.303,398800000.0,89452028475.45,canonicity,1,0,0,0,38782.0,2026-08-21,2611782.0,2026-08-21
ADP.DE,ADP,"Automatic Data Processing, Inc.",Technology,Technology,0HJI.L|ADP|ADP.DE,,224.303,398800000.0,89452028475.45,shares,1,0,0,0,155.0,2026-08-21,2611782.0,2026-08-21
0LHY.L,USB,U.S. Bancorp,Financial Services,Financial Services,0LHY.L|UB5.DE|USB,lse-iob,60.4,1554000000.0,93861600000.0,canonicity,1,0,0,0,32309.0,2026-08-21,8353853.0,2026-08-21
UB5.DE,USB,U.s. Bancorp R,Financial Services,Financial Services,0LHY.L|UB5.DE|USB,,68.9804,1360699000.0,93861600000.0,shares,1,0,0,0,83.0,2026-08-21,8353853.0,2026-08-21
0HGC.L,APA,APA Corporation,Energy,Energy,0HGC.L|APA,lse-iob,32.57,353000000.0,11497210000.0,canonicity,1,0,0,0,5708.0,2026-08-21,5545620.0,2026-08-21
ALS.DE,ALL,The Allstate Corporation,Financial Services,Financial Services,0HCZ.L|ALL|ALS.DE,,271.7418,224156349.0,60912640000.0,shares,1,0,0,0,14.0,2026-08-21,1757904.0,2026-08-21
0HCZ.L,ALL,The Allstate Corporation,Financial Services,Financial Services,0HCZ.L|ALL|ALS.DE,lse-iob,235.0932,259100000.0,60912640000.0,canonicity,1,0,0,0,2106.0,2026-08-21,1757904.0,2026-08-21
CNQ.TO,CNQ,Canadian Natural Resources Limited,Energy,Energy,CNQ|CNQ.TO,,56.12,2077894000.0,116611411280.0,punctuation,0,0,0,0,13701931.0,2026-08-21,8063290.0,2026-08-21
WWIB.OL,WWI.OL,Wilh. Wilhelmsen Holding ASA,Industrials,Industrials,WWI.OL|WWIB.OL,symbol-extension,69.3114,41484933.0,2875380029.6842,canonicity,0,0,0,0,5373.0,2026-08-21,14445.0,2026-08-21
0VQD.L,CB,Chubb Limited,Financial Services,Financial Services,0VQD.L|CB,lse-iob,342.2203,391300000.0,133910820000.0,canonicity,1,0,0,0,1785.0,2026-08-21,1833487.0,2026-08-21
IC2.DE,ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Services,0JC3.L|IC2.DE|ICE,,140.599,493844456.0,69434040000.0,shares,1,0,0,0,53.0,2026-08-21,4581846.0,2026-08-21
0JC3.L,ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Services,0JC3.L|IC2.DE|ICE,lse-iob,123.11,564000000.0,69434040000.0,canonicity,1,0,0,0,16132.0,2026-08-21,4581846.0,2026-08-21
UT8.DE,UBER,"Uber Technologies, Inc.",Technology,Technology,UBER|UT8.DE,,72.16,2036458000.0,146950809280.0,punctuation,1,0,0,0,11704.0,2026-08-21,20778217.0,2026-08-21
0D1X.L,ALGIL.PA,Groupe Guillin S.A.,Consumer Cyclical,Consumer Cyclical,0D1X.L|ALGIL.PA,lse-iob,26.7516,18485671.0,494521712.75,canonicity,1,0,0,0,97.0,2026-08-21,3062.0,2026-08-21
ABL.DE,ABT,Abbott Laboratories,Healthcare,Healthcare,ABL.DE|ABT,,90.74,1743000000.0,158159820000.0,punctuation,1,0,0,0,1251.0,2026-08-21,11965333.0,2026-08-21
0NJB.L,SHF.DE,SNP Schneider-Neureither & Partner SE,Technology,Technology,0NJB.L|SHF.DE,lse-iob,83.0,7289000.0,604987000.0,canonicity,1,0,0,0,14.0,2026-08-21,207.0,2026-08-21
SAN.PA,SNY,Sanofi,Healthcare,Healthcare,SAN.PA|SNW.DE|SNY,,75.08,1196600000.0,89840728000.0,shares,0,0,-2,-1,2353039.0,2026-08-21,3404267.0,2026-08-21
SNW.DE,SNY,Sanofi,Healthcare,Healthcare,SAN.PA|SNW.DE|SNY,,75.08,1196600000.0,89840728000.0,shares,1,0,-2,-1,15018.0,2026-08-21,3404267.0,2026-08-21
HM-B.ST,HMSB.DE,H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Consumer Cyclical,HM-B.ST|HMSB.DE,,162.15,1597601000.0,259051002150.0,punctuation,0,1,0,0,2216195.0,2026-08-21,395.0,2026-08-21
ESSITY-A.ST,ESSITY-B.ST,Essity AB (publ),Consumer Defensive,Consumer Defensive,ESSITY-A.ST|ESSITY-B.ST,,274.3,680096000.0,186550332800.0,volavg,1,0,0,0,19785.0,2026-08-21,1265565.0,2026-08-21
0UWL.L,FRU.TO,Freehold Royalties Ltd.,Energy,Energy,0UWL.L|FRU.TO,lse-iob,16.13,163960334.0,2644680187.42,canonicity,1,0,0,0,127.0,2026-08-21,612974.0,2026-08-21
0RUJ.L,ALDLT.PA,Delta Plus Group,Consumer Cyclical,Consumer Cyclical,0RUJ.L|ALDLT.PA,lse-iob,49.3,7493000.0,369404900.0,canonicity,0,0,0,0,248.0,2026-08-21,1378.0,2026-08-21
TECK-A.TO,TECK-B.TO,Teck Resources Limited,Basic Materials,Basic Materials,TECK-A.TO|TECK-B.TO,,84.4029,490100000.0,41365849233.54,volavg,1,0,0,0,7579.0,2026-08-21,1080308.0,2026-08-21
MOH.DE,MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",Consumer Cyclical,Consumer Cyclical,MC.PA|MOH.DE,,484.1,494587155.0,239429641735.5,symbol_length,1,0,0,0,4098.0,2026-08-21,556786.0,2026-08-21
0O1O.L,VETO.PA,Vetoquinol S.A.,Healthcare,Healthcare,0O1O.L|VETO.PA,lse-iob,83.5,11974000.0,999829000.0,canonicity,1,0,0,0,141.0,2026-08-21,8679.0,2026-08-21
CHV.DE,CVX,Chevron Corporation,Energy,Energy,CHV.DE|CVX,,165.76,1969868000.0,326525319680.0,punctuation,1,0,0,0,3386.0,2026-08-21,8693196.0,2026-08-21
0R20.L,SCZM,Santacruz Silver Mining Ltd.,Basic Materials,Basic Materials,0R20.L|SCZM,lse-iob,8.6917,92176513.0,801174543.1969,canonicity,1,0,0,0,31962.0,2026-08-21,517161.0,2026-08-21
0OQQ.L,INF.PA,Infotel S.A.,Technology,Technology,0OQQ.L|INF.PA,lse-iob,42.3,7973000.0,337257900.0,canonicity,1,0,0,0,35.0,2026-08-21,3675.0,2026-08-21
0HYP.L,CFG,"Citizens Financial Group, Inc.",Financial Services,Financial Services,0HYP.L|CFG,lse-iob,70.07,422871137.0,29630580569.59,canonicity,1,0,0,0,1677.0,2026-08-21,4385430.0,2026-08-21
AEC1.DE,AXP,American Express Company,Financial Services,Financial Services,AEC1.DE|AXP,,386.3018,593664080.0,229333500000.0,shares,1,0,0,0,208.0,2026-08-21,2992103.0,2026-08-21
AA,185.DE,Alcoa Corporation,Basic Materials,Basic Materials,0HCB.L|185.DE|AA,,52.14,263769772.0,13752955912.08,shares,0,1,0,0,5814046.0,2026-08-21,1765.0,2026-08-21
0HCB.L,185.DE,Alcoa Corporation,Basic Materials,Basic Materials,0HCB.L|185.DE|AA,lse-iob,52.1166,263888206.0,13752955912.08,canonicity,1,1,0,0,132849.0,2026-08-21,1765.0,2026-08-21
0OAL.L,AIG,"American International Group, Inc.",Financial Services,Financial Services,0OAL.L|AIG|AINN.DE,lse-iob,75.1352,529500000.0,39784113925.47,canonicity,1,0,0,0,31672.0,2026-08-21,3742948.0,2026-08-21
AINN.DE,AIG,"American International Group, Inc.",Financial Services,Financial Services,0OAL.L|AIG|AINN.DE,,85.809,463635886.0,39784113925.47,shares,1,0,0,0,87.0,2026-08-21,3742948.0,2026-08-21
0ABJ.L,ALLEI.ST,Alleima AB (publ),Basic Materials,Basic Materials,0ABJ.L|ALLEI.ST,lse-iob,88.7,250273761.0,22199282600.7,canonicity,0,0,0,0,51489.0,2026-08-21,393593.0,2026-08-21
0R2Z.L,MA,Mastercard Incorporated,Financial Services,Financial Services,0R2Z.L|M4I.DE|MA,lse-iob,513.6,882000000.0,452995200000.0,canonicity,1,0,0,0,7959.0,2026-08-21,3519564.0,2026-08-21
M4I.DE,MA,Mastercard Incorporated,Financial Services,Financial Services,0R2Z.L|M4I.DE|MA,,513.6,882000000.0,452995200000.0,punctuation,1,0,0,0,688.0,2026-08-21,3519564.0,2026-08-21
KEI.TO,KGEI,Kolibri Global Energy Inc.,Energy,Energy,KEI.TO|KGEI,,4.98,35642000.0,177497160.0,punctuation,0,0,0,0,20863.0,2026-08-21,190954.0,2026-08-21
3V64.DE,V,Visa Inc.,Financial Services,Financial Services,3V64.DE|V,,352.2789,1863540000.0,656485903590.0,shares,1,0,0,0,2088.0,2026-08-21,8151979.0,2026-08-21
0KEF.L,PNC,"The PNC Financial Services Group, Inc.",Financial Services,Financial Services,0KEF.L|PNC,lse-iob,246.8005,403000000.0,99460593622.0,canonicity,1,0,0,0,12108.0,2026-08-21,1963387.0,2026-08-21
DSG.TO,DSGX,The Descartes Systems Group Inc.,Technology,Technology,DSG.TO|DSGX,,72.106,86019000.0,6202482315.183,punctuation,0,0,0,0,318022.0,2026-08-21,538796.0,2026-08-21
KFI1.DE,KGF.L,Kingfisher plc,Consumer Cyclical,Consumer Cyclical,KFI1.DE|KGF.L,,3.375,1702128000.0,5744682000.0,symbol_length,1,0,0,0,966.0,2026-08-21,7111777.0,2026-08-21
0YG7.L,BEIA-B.ST,Beijer Alma AB (publ),Industrials,Industrials,0YG7.L|BEIA-B.ST,lse-iob,296.5315,60262200.0,17869637907.0,canonicity,1,0,0,0,875.0,2026-08-21,31983.0,2026-08-21
0M3Q.L,ZTS,Zoetis Inc.,Healthcare,Healthcare,0M3Q.L|ZOE.DE|ZTS,lse-iob,71.86,417600000.0,30008736000.0,canonicity,1,0,0,0,11709.0,2026-08-21,6767633.0,2026-08-21
ZOE.DE,ZTS,Zoetis Inc.,Healthcare,Healthcare,0M3Q.L|ZOE.DE|ZTS,,71.86,417600000.0,30008736000.0,punctuation,1,0,0,0,2389.0,2026-08-21,6767633.0,2026-08-21
0R06.L,FSLR,"First Solar, Inc.",Energy,Energy,0R06.L|F3A.DE|FSLR,lse-iob,235.96,107462000.0,25356733520.0,canonicity,1,0,0,0,4797.0,2026-08-21,2438220.0,2026-08-21
F3A.DE,FSLR,"First Solar, Inc.",Energy,Energy,0R06.L|F3A.DE|FSLR,,235.96,107462000.0,25356733520.0,punctuation,1,0,0,0,849.0,2026-08-21,2438220.0,2026-08-21
0R2L.L,TMUS,"T-Mobile US, Inc.",Communication Services,Communication Services,0R2L.L|TM5.DE|TMUS,lse-iob,167.73,1081771000.0,181445449830.0,canonicity,1,0,0,0,10904.0,2026-08-21,5285917.0,2026-08-21
TM5.DE,TMUS,"T-Mobile US, Inc.",Communication Services,Communication Services,0R2L.L|TM5.DE|TMUS,,167.73,1081771000.0,181445449830.0,punctuation,1,0,0,0,1063.0,2026-08-21,5285917.0,2026-08-21
0R9T.L,EQS.PA,Equasens S.A.,Technology,Technology,0R9T.L|EQS.PA,lse-iob,45000.0,15288.0,687960000.0,canonicity,1,0,0,0,1018.0,2026-08-21,10889.0,2026-08-21
UU2.DE,BLK,"BlackRock, Inc.",Financial Services,Financial Services,0QZZ.L|BLK|UU2.DE,,1098.1592,135894786.0,149234112000.0,shares,1,0,0,0,250.0,2026-08-21,761556.0,2026-08-21
0QZZ.L,BLK,"BlackRock, Inc.",Financial Services,Financial Services,0QZZ.L|BLK|UU2.DE,lse-iob,961.56,155200000.0,149234112000.0,canonicity,1,0,0,0,4596.0,2026-08-21,761556.0,2026-08-21
0DZJ.L,CEN.PA,Groupe CRIT S.A.,Industrials,Industrials,0DZJ.L|CEN.PA,lse-iob,58.2,14130000.0,822366000.0,canonicity,1,0,0,0,2.0,2026-08-21,1505.0,2026-08-21
BRM.DE,BMY,Bristol-Myers Squibb Company,Healthcare,Healthcare,BMY|BRM.DE,,57.62,2042000000.0,117660040000.0,punctuation,1,0,0,0,1664.0,2026-08-21,12447940.0,2026-08-21
0IPY.L,AUB.PA,Aubay S.A.,Technology,Technology,0IPY.L|AUB.PA,lse-iob,57.1,12671000.0,723514100.0,canonicity,0,0,0,0,836.0,2026-08-21,7670.0,2026-08-21
0LVJ.L,WU,The Western Union Company,Financial Services,Financial Services,0LVJ.L|WU,lse-iob,7.7,312800000.0,2408560000.0,canonicity,1,0,0,0,2259.0,2026-08-21,9975045.0,2026-08-21
FIV.DE,FISV,"Fiserv, Inc.",Technology,Technology,0IP9.L|FISV|FIV.DE,,49.2932,533253986.0,26285769235.8,shares,1,0,0,0,2383.0,2026-08-21,15606482.3,2026-08-21
0IP9.L,FISV,"Fiserv, Inc.",Technology,Technology,0IP9.L|FISV|FIV.DE,lse-iob,49.3537,532600000.0,26285769235.8,canonicity,1,0,0,0,7423.0,2026-08-21,15606482.3,2026-08-21
0HDQ.L,SDG.PA,Synergie SE,Industrials,Industrials,0HDQ.L|SDG.PA,lse-iob,30.2,24361000.0,735702200.0,canonicity,1,0,0,0,21.0,2026-08-21,1298.0,2026-08-21
0N0B.L,WAWI.OL,Wallenius Wilhelmsen ASA,Industrials,Industrials,0N0B.L|WAWI.OL,lse-iob,13.2469,422871121.0,5601713269.3167,canonicity,0,0,0,0,34279.0,2026-08-21,306216.0,2026-08-21
NFC.DE,NFLX,"Netflix, Inc.",Communication Services,Communication Services,NFC.DE|NFLX,,71.4,4189303000.0,299116234200.0,punctuation,1,0,0,0,30647.0,2026-08-21,42942112.0,2026-08-21
TTE.L,TTE,TotalEnergies SE,Energy,Energy,TOTB.DE|TTE|TTE.L|TTE.PA,,77.7025,2224189000.0,172825057783.1206,punctuation,0,0,0,0,1956100.0,2026-08-21,1578985.0,2026-08-21
TTE.PA,TTE,TotalEnergies SE,Energy,Energy,TOTB.DE|TTE|TTE.L|TTE.PA,,77.7025,2224189000.0,172825057783.1206,punctuation,0,0,0,0,3940970.0,2026-08-21,1578985.0,2026-08-21
TOTB.DE,TTE,TotalEnergies SE,Energy,Energy,TOTB.DE|TTE|TTE.L|TTE.PA,,77.7025,2224189000.0,172825057783.1206,punctuation,1,0,0,0,20651.0,2026-08-21,1578985.0,2026-08-21
PTAL.L,TAL.TO,PetroTal Corp.,Energy,Energy,PTAL.L|TAL.TO,,0.3175,920328000.0,292204140.0,volavg_raw,0,0,0,0,449220.0,2026-08-21,657265.0,2026-08-21
0Q76.L,CBOT.PA,CBo Territoria S.A.,Real Estate,Real Estate,0Q76.L|CBOT.PA,lse-iob,3.64,35023000.0,127483720.0,canonicity,1,0,0,0,246.0,2026-08-21,12546.0,2026-08-21
REL.L,RELX,RELX Plc,Industrials,Industrials,RDEB.DE|REL.L|RELX|REN.AS,,23.66,1786500000.0,42268590000.0,punctuation,0,0,-3,-1,4899372.0,2026-08-21,2725727.0,2026-08-21
RDEB.DE,RELX,RELX Plc,Industrials,Industrials,RDEB.DE|REL.L|RELX|REN.AS,,23.66,1786500000.0,42268590000.0,punctuation,1,0,-3,-1,2306.0,2026-08-21,2725727.0,2026-08-21
REN.AS,RELX,RELX Plc,Industrials,Industrials,RDEB.DE|REL.L|RELX|REN.AS,,23.66,1786500000.0,42268590000.0,punctuation,0,0,-3,-1,1219515.0,2026-08-21,2725727.0,2026-08-21
0RD1.L,CAMX.ST,Camurus AB,Healthcare,Healthcare,0RD1.L|CAMX.ST,lse-iob,565.5017,59509000.0,33652443552.0,canonicity,0,0,0,0,24529.0,2026-08-21,117663.0,2026-08-21
OTEX.TO,OTEX,Open Text Corporation,Technology,Technology,OTEX|OTEX.TO,,22.742,242544000.0,5515925900.0,shares,0,0,0,0,1978420.0,2026-08-21,2120154.0,2026-08-21
CNR.TO,CNI,Canadian National Railway Company,Industrials,Industrials,CNI|CNR.TO,,169.25,606500000.0,102650125000.0,punctuation,0,0,0,0,1610495.0,2026-08-21,1583617.0,2026-08-21
FOO.DE,CRM,"Salesforce, Inc.",Technology,Technology,CRM|FOO.DE,,176.53,868000000.0,153228040000.0,punctuation,1,0,0,0,11722.0,2026-08-21,14970161.0,2026-08-21
FPE3.DE,FPE.DE,Fuchs Petrolub SE,Basic Materials,Basic Materials,FPE.DE|FPE3.DE,symbol-extension,38.24,131000000.0,5009440000.0,canonicity,0,0,0,0,93395.0,2026-08-21,31932.0,2026-08-21
0OCD.L,MEDI.OL,Medistim ASA,Healthcare,Healthcare,0OCD.L|MEDI.OL,lse-iob,211.0,18289310.0,3859044410.0,canonicity,1,0,0,0,98.0,2026-08-21,20010.0,2026-08-21
0R2H.L,TXN,Texas Instruments Incorporated,Technology,Technology,0R2H.L|TII.DE|TXN,lse-iob,298.07,912000000.0,271839840000.0,canonicity,1,0,0,0,110234.0,2026-08-21,8582961.0,2026-08-21
TII.DE,TXN,Texas Instruments Incorporated,Technology,Technology,0R2H.L|TII.DE|TXN,,298.07,912000000.0,271839840000.0,punctuation,1,0,0,0,1381.0,2026-08-21,8582961.0,2026-08-21
AMZN,AMZ.DE,"Amazon.com, Inc.",Consumer Cyclical,Consumer Cyclical,AMZ.DE|AMZN,,238.34,10756000000.0,2563585040000.0,shares,0,1,0,0,49940203.0,2026-08-21,30570.0,2026-08-21
GIS.DE,GILD,"Gilead Sciences, Inc.",Healthcare,Healthcare,GILD|GIS.DE,,126.34,1243000000.0,157040620000.0,punctuation,1,0,0,0,975.0,2026-08-21,7729014.0,2026-08-21
0IWU.L,FAA.DE,Fabasoft AG,Technology,Technology,0IWU.L|FAA.DE,lse-iob,13.7645,10531202.0,144957136.9,canonicity,0,0,0,0,2216.0,2026-08-21,7560.0,2026-08-21
KSB3.DE,KSB.DE,KSB SE & Co. KGaA,Industrials,Industrials,KSB.DE|KSB3.DE,symbol-extension,914.0,1751327.0,1600712878.0,canonicity,0,1,0,0,1825.0,2026-08-21,154.0,2026-08-21
FGN,FG,"F&G Annuities & Life, Inc.",Financial Services,Financial Services,FG|FGN,symbol-extension,26.59,130000000.0,3456700000.0,canonicity,1,0,0,0,31896.0,2026-08-21,672312.0,2026-08-21
0HPW.L,BR,"Broadridge Financial Solutions, Inc.",Technology,Technology,0HPW.L|BR,lse-iob,136.95,115000000.0,15749250000.0,canonicity,1,0,0,0,3491.0,2026-08-21,1405100.0,2026-08-21
0RPZ.L,HMS.ST,HMS Networks AB (publ),Technology,Technology,0RPZ.L|HMS.ST,lse-iob,503.5,50194000.0,25272679000.0,canonicity,0,0,0,0,5442.0,2026-08-21,38103.0,2026-08-21
PMTA.DE,PTC,PTC Inc.,Technology,Technology,PMTA.DE|PTC,,113.61,114677000.0,13028453970.0,punctuation,1,0,0,0,16.0,2026-08-21,1774180.0,2026-08-21
DEO,DGE.L,Diageo plc,Consumer Defensive,Consumer Defensive,DEO|DGE.L,,60.8655,555930000.0,33836953500.0,shares,0,0,0,0,1184254.0,2026-08-21,5364772.0,2026-08-21
0HFB.L,APH,Amphenol Corporation,Technology,Technology,0HFB.L|APH,lse-iob,176.2197,1230400000.0,216820704000.0,canonicity,1,0,0,0,6456.0,2026-08-21,8282798.0,2026-08-21
OZKAP,OZK,Bank OZK,Financial Services,Financial Services,OZK|OZKAP,symbol-extension,53.338,109702000.0,5851280170.09,canonicity,1,0,0,0,24206.0,2026-08-21,1169743.0,2026-08-21
FRO.OL,FRO,Frontline Plc,Industrials,Industrials,FRO|FRO.OL,,34.86,222622889.0,7760633910.54,punctuation,0,0,0,0,835648.0,2026-08-21,2703725.0,2026-08-21
ERO.TO,ERO,Ero Copper Corp.,Basic Materials,Basic Materials,ERO|ERO.TO,,26.6605,104282548.0,2780222785.303,punctuation,0,0,0,0,439884.0,2026-08-21,1217766.0,2026-08-21
0RP0.L,TKO.PA,Tikehau Capital,Financial Services,Financial Services,0RP0.L|TKO.PA,lse-iob,16.56,176527000.0,2923287120.0,canonicity,1,0,0,0,902.0,2026-08-21,62693.0,2026-08-21
EDV.TO,EDV.L,Endeavour Mining plc,Basic Materials,Basic Materials,EDV.L|EDV.TO,,49.1076,242000000.0,11884046944.0,symbol_length,0,0,0,0,434353.0,2026-08-21,816251.0,2026-08-21
0RQO.L,BONEX.ST,Bonesupport Holding AB (publ),Healthcare,Healthcare,0RQO.L|BONEX.ST,lse-iob,211.4,65858999.0,13922592600.0,canonicity,1,0,0,0,16823.0,2026-08-21,218487.0,2026-08-21
VTAS.L,VTA.L,Volta Finance Limited,Financial Services,Financial Services,VTA.AS|VTA.L|VTAS.L,symbol-extension,7.643,31684451.0,242163439.6,canonicity,0,0,0,0,2736.0,2026-08-21,3437.0,2026-08-21
VTA.AS,VTA.L,Volta Finance Limited,Financial Services,Financial Services,VTA.AS|VTA.L|VTAS.L,,6.62,36580580.0,242163439.6,symbol_length,0,0,0,0,10100.0,2026-08-21,3437.0,2026-08-21
0OPJ.L,ABCA.PA,ABC arbitrage S.A.,Financial Services,Financial Services,0OPJ.L|ABCA.PA,lse-iob,5.4662,59976000.0,327839400.0,canonicity,0,0,0,0,34688.0,2026-08-21,38326.0,2026-08-21
0KBI.L,KBX.DE,Knorr-Bremse AG,Consumer Cyclical,Consumer Cyclical,0KBI.L|KBX.DE,lse-iob,100.9254,161200000.0,16269170916.0,canonicity,0,0,0,0,141517.0,2026-08-21,163047.0,2026-08-21
TEL2-A.ST,TEL2-B.ST,Tele2 AB (publ),Communication Services,Communication Services,TEL2-A.ST|TEL2-B.ST,,168.65,694053567.0,117052134074.55,volavg,1,0,0,0,1089.0,2026-08-21,2669290.0,2026-08-21
0HTF.L,BNOR.OL,BlueNord ASA,Energy,Energy,0HTF.L|BNOR.OL,lse-iob,50.2937,25567202.0,1285868292.3753,canonicity,1,0,0,0,481.0,2026-08-21,198677.0,2026-08-21
0PMJ.L,SHL.DE,Siemens Healthineers AG,Healthcare,Healthcare,0PMJ.L|SHL.DE,lse-iob,34.2,1119198976.0,38276604979.2,canonicity,0,0,0,0,464590.0,2026-08-21,999818.0,2026-08-21
CAT1.DE,CAT,Caterpillar Inc.,Industrials,Industrials,CAT|CAT1.DE,,1064.9,460400000.0,490279960000.0001,punctuation,1,0,0,0,1072.0,2026-08-21,3278058.0,2026-08-21
CSW-B.TO,CSW-A.TO,Corby Spirit and Wine Limited,Consumer Defensive,Consumer Defensive,CSW-A.TO|CSW-B.TO,,14.42,28468856.0,410520903.52,volavg_raw,0,0,0,0,5290.0,2026-08-21,17126.0,2026-08-21
0HW4.L,CHTR,"Charter Communications, Inc.",Communication Services,Communication Services,0HW4.L|CHTR|CQD.DE,lse-iob,142.21,120121000.0,17082407410.0,canonicity,1,0,0,0,2065.0,2026-08-21,3317553.0,2026-08-21
